1297,Pelayanan pembayaran masih merepotkan,1,1
1298,saya belum mengetahui pusat bahasa itu apa,0,1
1299,lebih dimudahkan untuk mengikuti ESAP dan lain-lain,1,1
1300,Lebih ditingkatkan lagi.,1,1
1301,tidak ada,1,1
1302,baik,0,0
1303,tidak ada,1,1
1304,-,0,0
1305,Harus di tingkatkan,1,1
1306,"Saran saya, semoga layanannya di tingkatkan lagi menjadi lebih baik.",1,1
1307,Secara keseluruhan cukup baik,1,1
1308,ruang perpustakaan yang besar tetapi terlihat kecil,0,0
1309,more improving,1,1
1310,baik,1,1
1311,kursi di banyakin agar bisa menampung semua mahasiswa,0,0
1312,baik,1,1
1313,Sudah bagus.,1,1
1314,Ok,1,1
1315,lebih di tingkatkan lagi,1,1
1316,Tidak ada.,1,1
1317,lebih ditingkatkan kembali,1,1
1318,.,0,0
1319,ya bagus,1,1
1320,Saran saya seharusnya saat melakukan bimbingan disesuaikan dengan jadwal mahasiswa agar bimbingan tidak tersia-sia kan,1,1
1321,Agar proses lebih dipermudah dan dipercapat,1,1
1322,Baik,1,1
1323,Baik,1,0
1324,silahkan belajar dari kesalahan dan memperbikinya. perbanyak bahasa pengantar yang lain,0,0
1325,Tidak ada.,1,1
1326,"Nyaman, indah, rapih, dan sejuk",0,0
1327,tidak ada,0,1
1328,sudah bagus,1,1
1329,Biasa aja,1,1
1330,semoga lebih baik,1,0
1331,"waktu pelaksanaan esap VIP ngaret, tidak nyaman. lebih baik kalo tepat waktu",1,1
1332,sudah bagus,1,1
1333,mantap,1,1
1334,-,0,0
1335,tidak ada,1,1
1336,Jangan terlalu mahal,1,1
1337,ditingkatkan lagi,0,0
1338,cukup,1,1
1339,ditingkatkan,1,1
1340,pusat bahasa juga fasiilitasnya sudah memadai sedikit,1,1
1341,mantap,0,0
1342,semoga lebih baik,1,1
1343,kemudahan akses terkait biaya,1,1
1344,Menjadi lebih baik lagi,1,1
1345,Bisa lebih lengkap dan jelas lagi,1,1
1346,upgrade the service,0,0
1347,tingkatkan lagi !!!,1,1
1348,tidak ada saran,1,1
1349,"layanan pusat bahasa sudah baik, mohon dipertahankan dan ditingkatkan kembali.",0,0
1350,good,1,1
1351,tidak ada saran dan masukan,1,1
1352,Nope,1,1
1353,baik,1,1
1354,kurang informasi,1,1
1355,sudah bagus,1,1
1356,.,0,1
1357,Good,1,1
1358,selama ini masih baik,0,0
1359,ditingkatkan,1,0
1360,bagus,0,0
1361,sudah bagus,1,0
1362,di perbaik lagi,1,1
1363,:),1,1
1364,bagus,0,0
1365,cukup,1,1
1366,,1,0
1367,-,1,1
1368,-,0,0
1369,"lebih baik ruangan dan tempat tunggu di fasilitasi dengan baik dan di perluas, karena saat mahasiswa yang datang lebih dari 30 orang, ruang tersebut sangat sempit",1,1
1370,-,1,1
1371,HOhnob,1,1
1372,"test toefl lagi setaiap masa berlaku habis, dan terlalu mahal pendaftarannya",1,1
1373,Menyediakan layanan tes bahasa yang diakui secara Internasional,0,0
1374,Semestinya layanan tidak perlu dikenakan biaya kembali,1,1
1375,Good,0,0
1376,Lebih baik,1,1
1377,Kedepannya lebih baik lagi,0,0
1378,Tidak ada. Sudah cukup,1,1
1379,lebih ramah lagi ya,1,1
1380,bagus,0,0
1381,Lebih baik lagi,1,1
1382,sudah cukup baik,1,1
1383,"sudah baik , mantap. Terimaksih :)",0,0
1384,sudah cukup baik,1,1
1385,.,1,1
1386,Tingkatkan,0,0
1387,Sundah sangat baik,1,0
1388,Tolong informasinya sering diupdate.,0,0
1389,cukup baik,0,1
1390,lebih di tingkatkan,1,1
1391,Baik,1,1
1392,saran saya lebih perluas untuk ruangan menunggu dan perluas layanannya`,0,0
1393,"sudah bagus, lebih ditingkatkan",1,1
1394,sangat baik,0,0
1395,sudah baik dan semakin ditingkatkan,1,1
1396,harus kebersihan,1,0
1397,-,1,1
1398,sudah baik,1,1
1399,informasi diperluas,1,1
1400,tolong lebih baik hati,0,0
1401,di tingkatkan lagi,0,0
1402,infrastruktur lebih diupgrade lagi agar belajar mengajar lbh maksimal,1,1
1403,tidak ada,1,1
1404,saya rasa cukup puas,1,1
1405,Semoga kedepannya lebih baik lagi,1,1
1406,seru,1,1
1407,menjadi lebih baik lagi,1,1
1408,baik,1,1
1409,lebih baik dalam pelayanannya,1,1
1410,sudah baik,1,1
1411,baik,0,0
1412,cukup,1,1
1413,Lebih baik lagi,1,1
1414,pertahankan dan dimaksimalkan lagi,1,1
1415,bagus,1,1
1416,Baik,0,0
1417,Tidak ada,1,1
1418,masih kurang,1,1
1419,Sudah cukup baik,1,1
1420,Bagus,1,1
1421,-,1,1
1422,Selalu memberikan informasi yang tepat,0,0
1423,uaiu,1,0
1424,sosialisasinya kurang jadi banyak yang tidak bergabung,0,0
1425,menurut saya sudah sangat baik hanya tolong di pertahankan`,0,0
1426,Baik,1,1
1427,.................................,1,1
1428,:),0,0
1429,kembangkan,1,1
1430,Tidak ada,1,1
1431,10,0,1
1432,Sudah Baik..,1,1
1433,Standar Internasional harus dipertahankan di Learning Center agar diterima oleh orang luar negeri seluruh dunia,1,1
1434,sudah bagus.. pertahankan,0,0
1435,lebih ditingkatkan lagi,1,1
1436,lebih banyak memberikan informasi tentang layanan pusat bahasa,0,0
1437,perlu diperbaiki,1,1
1438,Perbaiki lagi,1,1
1439,BAGUS,1,1
1440,sudah cukup bagus,1,1
1441,perbaiki apabila kerusakan,1,1
1442,bagus,1,1
1443,cukup,0,0
1444,di perluas lahan nya,1,1
1445,sudah cukup bagus,1,1
1446,sudah sangat membantu dan baik sekali,1,1
1447,Harus lebih baik lagi,1,1
1448,sudah bagus,1,1
1449,semoga lebih mudah dan dipahami oleh mahasiswa,1,1
1450,sudah baik,0,0
1451,Lumayan,1,1
1452,tetap menjadi yg terbaik,1,1
1453,supaya jadi lebih baik,1,1
1454,dapat membantu dalam pengembangan bahasa,1,1
1455,sudah baik,0,0
1456,lbih ditingkatkan lagi,0,0
1457,sudah sangat baik dalam layanan pusat bahasa,0,0
1458,Sudah baik tingkatkan...,1,1
1459,Cukup,1,1
1460,nice,1,1
1461,-,1,1
1462,menurut saya masih baik.,1,1
1463,gak adaga pernah kepusat baahasa,1,1
1464,sudah baik,1,1
1465,-,0,0
1466,-,1,1
1467,z,1,1
1468,tingkatkan,1,0
1469,lebih baik lagi,0,0
1470,Memperjelas kegunaan dan fungsi setiap ruangan atau pembelajaran,1,0
1471,Tidak ada,1,1
1472,puas,0,0
1473,Cukup baik,1,1
1474,Tidak adaa,1,1
1475,pertahankan,1,1
1476,blank,1,1
1477,-,1,1
1478,tingkatkan lagi,1,1
1479,-,1,1
1480,cukup baik,1,1
1481,"Perihal untuk one day service, mohon hasilnya tidak ditunda karena sama halnya dengan namanya 'one day' jadi disarankan untuk tetap sesuai dengan tanggal yg dijanjikan hasilnya",1,1
1482,lebih baik lagi dari sebelumnya,1,1
1483,tingkatkan lagi pelayanannya,1,1
1484,udah bagus lanjutkan!!,1,1
1485,ditingkatkan kembali,0,0
1486,Iya udah gitu aja,1,0
1487,-,0,0
1488,Sudah Baik,1,1
1489,"Sudah baik, smg lbh baik",1,0
1490,be a good services,0,0
1491,-,1,0
1492,Sudah bagus,1,1
1493,baik,1,1
1494,baik,1,1
1495,Tidak ada,1,1
1496,gak ada,1,1
1497,msju lah telkom universitty,1,1
1498,lebih di tingkatkan,1,1
1499,Harga diturunkan agar lebih terjangkau,1,0
1500,lebih baik lagi,1,1
1501,Hehe,1,1
1502,Saya harap informasi layanan pusat bahasa bisa lebih baik.,0,0
1503,mudah-mudahan lebih baik lagi,1,1
1504,Sebaiknya nilai bahasa inggris jangan dicampuri dengan kegiatan kita d pusat bahasa. karena banyak tidaknya kegiatan kita d pusat bahasa berpengaruh pada program yang kita ambil d pusat bahasz. dan semakin banyak maka akan memakan banyak biaya.,1,1
1505,GOOD JOB:),1,0
1506,sudah sangat bagus,0,0
1507,memberikan sistem pengajaran bahasa lebih baik lagi,1,1
1508,memberikan pelayanan yang baik,1,1
1509,Layanan Pusat Bahasa sudah sangat baik.,1,1
1510,Tidak ada,1,1
1511,kuat,1,1
1512,mudahkan dalam layanan,1,1
1513,Bagus,1,1
1514,"saya anak FIK, saat ingin ECCT pertama kali harus suruh bayar. itu sangat tidak adil karena berbeda dengan fakultas-fakultas yang lainnya.",1,1
1515,Lebih ditingkatkan lagi.,1,0
1516,mengajarkan lebih banyak lagi bahasa,1,1
1517,"Untuk layanan pusat bahasa sudah cukup bagus, pertahankan",1,1
1518,sebaiknya harganya dikurangkan heheeee,1,1
1519,untuk Layanan Pusat Bahasa penanda tempat administrasi harus lebih jelas,1,1
1520,Tidak tahu,1,0
1521,terbaik,1,1
1522,-,1,1
1523,Pertahankan,1,1
1524,b ajalah,0,0
1525,tidak ada,1,1
1526,semoga semakin bagus,0,1
1527,pelayanan sudah baik,1,1
1528,Sudah baik namun untuk jadwal kursus apa bisa disesuaikan dengan milik mahasiswa?,1,1
1529,semoga bisa meningkatkan layanan dan bisa memberikan yang terbaik untuk mahasiswa Tel-U,0,0
1530,.,1,1
1531,tidak ada,0,0
1532,cukup baik,1,1
1533,saran saya agar ada guru bahasa inggris orang asing,0,0
1534,-,0,0
1535,sudah baik jauh lebih baik dan tertata dari tahun sebelumnya,1,1
1536,Baik Sekali,1,1
1537,lebih ditingkatkan,1,1
1538,cukup baik,1,1
1539,dilengkapi fasilitas agar mahasiswa nyaman,0,0
1540,no comment,1,1
1541,Sangat kreatif,1,1
1542,Lebih banyak informasi atau pengumuman agar mahasiswa tidak mendapat kesulitan dalam mengurus berbagai hal,1,0
1543,Sudah baik,0,0
1544,Lebih ditingkatkan,1,1
1545,Sudah bagus,1,1
1546,Tingkatkan,1,1
1547,lebih di tingkatkan lagi,0,0
1548,Sudah baik dan meningkat.,0,0
1549,dsfsd,1,1
1550,Sudah baik,1,1
1551,yahut,1,1
1552,tidak usah dikomersialkan,1,1
1553,cukup baik,0,0
1554,ok,1,1
1555,orang-orangnya di tambah lagi biar pelayanannya bisa semakin cepat dan nyaman.,1,1
1556,terus dikembangkan lebih baik lagi,1,1
1557,cukup bagus,1,1
1558,"secara keseluruhan sudah baik, semoga kedepannya dapat menjadi lebih baik lagi dan menjadi yang terbaik. semangat!",1,1
1559,ok,1,1
1560,"terlalu banyak antriann setiap harinya, tidak efesien, membuang waktu utk mengantri desak desakan. waktu les sering bentrok dengan jam kuliah.perbaiki lg",1,1
1561,di perbaiki lagi,1,1
1562,Bagus banget,1,1
1563,ok,0,0
1564,Tidak ada,0,0
1565,KEREN,1,1
1566,lebih di perbaiki lagi,1,0
1567,-,1,1
1568,"sudah lumayan bagus, mohon ditingkatkan lagi",0,0
1569,There's no suggestions.,0,0
1570,ya bagus,1,1
1571,-,1,1
1572,Sudah cukup.,1,0
1573,sudah baik,0,0
1574,cukup baik dan membantu dalam akademik bahasa,0,0
1575,bagus,1,1
1576,Lebih baik lagi,1,1
1577,Kurang informasi,0,0
1578,-,1,1
1579,"Tolong tingkatkan keramahan, kesopanan, kesabaran para pegawai dalam menghadapi mahasiswa",1,1
1580,-,1,0
1581,lebih ditingkatkan lagi,0,0
1582,"Menurut saya, masih banyak hal-hal di Indonesia yang perlu diperbaiki demi menyambut era globalisasi. Bidang-bidang dasar seperti politik, ekonomi, sosial & budaya, serta hukum harus banyak mengalami perubahan mengarah kepada yang lebih baik.",1,1
1583,tidak ada saran,1,1
1584,sudah baik,1,1
1585,penyebaran informasi masih kurang luas dan jelas. maka tingkatkan lagi,1,1
1586,Tingkatkan lagi,1,1
1587,kurang tau,1,1
1588,sangat baik,1,1
1589,Tdk ada,1,1
1590,ditingkatkan saja,0,0
1591,pelayanan sudah baik,0,0
1592,Sudab sesuai prosedur,1,1
1593,lebih jelas lagi tentang informasi apapun,1,1
1594,Lebih di tingkatkan lagi,1,1
1595,Baik,0,0
1596,pertahankan  dan terus tingkatkan,1,0
1597,-,0,0
1598,belum,0,0
1599,tingkatkan,0,0
1600,baik,0,0
1601,-,0,0
1602,layanan pusat bahasa di telkom sudah baik,1,1
1603,lebih baik lagi,0,0
1604,Lebih ditingkatkan,0,0
1605,standar,1,1
1606,ok,0,0
1607,baik,1,1
1608,mungkin bisa lebih ditingkatkan,1,1
1609,menggunakan native speaker agar dapat membantu visi nya menjadi universitas internasional dan lebih aktif menawarkan pada mahasiswanya,1,1
1610,harus ditingkatkan lagi,0,0
1611,terbaik lebih ditingkatkan,0,0
1612,saya kurang tau karena saya belum pernah menikmati layanan pusat bahasa,1,0
1613,di front office lac pake no antrian biar efisien,1,1
1614,Semoga layanan di bidang akademik di TelU bisa lebih dikembangkan lagi.,1,1
1615,Bagus,1,1
1616,tingkatkan layanan ini,1,1
1617,lebih ditingkatkan lagi,1,1
1618,Bagus,1,1
1619,tolong lebih ditingkatkan lagi layanannya,1,0
1620,Tidak ada,1,1
1621,baik,1,1
1622,untuk tingkat satu sudah cukup puas,1,1
1623,Agar lebih lagi,0,0
1624,lebih berkembang lagi,1,1
1625,Untuk pelayanan respon lambat,1,1
1626,Cukup baik,0,0
1627,sudah cukup,0,0
1628,-,1,1
1629,no comment,1,1
1630,mantapp,1,1
1631,-,1,1
1632,"layanan pusat bahasa kurang tersebarluaskan karena jurusan saya belum ada bahasa inggris, sedangkan bahasa inggris sangat dibutuhkan apalagi dengan toefl itu sangat dibutuhkan",0,0
1633,,1,1
1634,pertahankan,1,1
1635,no,1,1
1636,perbaiki sistem informasinya...,1,0
1637,no comment,1,1
1638,-,1,1
1639,lebih ditingkatkan lagi,0,0
1640,lebih di tingkatkan,1,1
1641,no comment,1,0
1642,mantap,1,1
1643,sudah lumayan bagus,0,0
1644,sudah bagus,1,1
1645,Diperbaiki lagi,1,1
1646,sudah sangat membantu dan baik sekali,1,1
1647,tidak ada,0,0
1648,ruangan yang kurang memedahi,0,0
1649,untuk mempercepat dalam pelayanan,1,0
1650,sudah dapat berfungsi sesuai dengan tujuannya,0,0
1651,sudah bagus,1,1
1652,lebih menanggapi setiap aspirasi mahasiswa,0,0
1653,sudah baik,1,1
1654,informasi secara online dari pusat bahasa cukup baik tapi harus lebih melayani,1,1
1655,-,1,1
1656,Tidak tau,1,0
1657,Sudah baik,0,0
1658,cukup,1,1
1659,baik,0,0
1660,untuk diadakan program bahasa yang bersifat wajib,1,1
1661,tingkatkan lagi,0,0
1662,sudah cukup baik hanya untuk pengumuman nilai eprt dan ecct saat ada yang retake mungkin dapat diperbaiki,0,0
1663,tingkatkan lagi,1,0
1664,-,1,1
1665,lebih ditingkatkan lagi dalam layanannya,1,1
1666,baik,1,1
1667,tidak ada,1,1
1668,sudah baik,1,1
1669,"sudah cuku, esapnya masih mahal",1,1
1670,perbaiki,1,1
1671,,1,1
1672,"Bikin language day misal english day di kawasan ged,a ged b",1,1
1673,sudah bagus,1,1
1674,Tingkatkan lagi,1,1
1675,"luar biasa, tingkatkan",0,0
1676,antrian esap terlalu panjang. sebaiknya ditambahkan jumlah pengajarnya,1,1
1677,"Semakin baik, semakin rapi dan nyaman",0,0
1678,baik,1,1
1679,sip,1,1
1680,bagus,1,0
1681,-,0,0
1682,bagus,1,1
1683,-,1,1
1684,oke,1,1
1685,Tidak ada,1,1
1686,cukup,1,1
1687,..,0,0
1688,belum pernah kesana,1,1
1689,ya sudah cukup lah,0,0
1690,semoga lebih baik lagi,1,1
1691,cukup bagus,0,0
1692,lebih bagus lagi,0,0
1693,Tambahan tes,0,0
1694,diperbaiki lagi,1,1
1695,Oke,0,0
1696,.,1,1
1697,sudah bagus,1,1
1698,excelent,1,1
1699,-,1,0
1700,perbanyak lagi program-program di pusat bahasa,0,0
1701,sudah cukup baik,1,1
1702,tingkatkan juga ok,1,1
1703,sangat baik,1,1
1704,semoga kedepannya lebih ditngkatkan lagi,1,1
1705,tingkatkan agar lebih baik,1,1
1706,Kurang,0,0
1707,Sudah baik,1,1
1708,saran : lebih di tingkatkan lagi,1,1
1709,,0,0
1710,-,0,0
1711,sip,1,1
1712,kalau bisa tes ecct nya gratis,0,0
1713,Okelah di perbaiki ya,1,0
1714,Sangat memuaskan,1,1
1715,U,1,1
1716,sudah sangat bagus,1,1
1717,Selalu tingkat lagi menjadi lebih baik,0,0
1718,di karenakan saya belom pernah ke layanan pusat bahasa mungkin saya sekarang belom bisa memberikan saran atau masukan,0,0
1719,lebih diperbaik lagi,1,1
1720,-,1,1
1721,good,1,1
1722,pelanyanan lebih ditingkatkan,1,1
1723,lebih baik lagi kedepannya,0,0
1724,-,1,1
1725,semoga kedepannya lebih baik dari sebelumnya,1,1
1726,"Implementasi layanan di universitas Telkom dalam bidang layanan pusat bahasa sudah cukup baik. saran nya perbanyak kegiatan yang menambah pengetahuan mahasiswa tentang bahasa, terutama bahasa asing.",1,1
1727,Kedepannya lebih baik,0,0
1728,Baik,1,1
1729,belum pernah ke layanan pusat bahasa,1,1
1730,di perbagus lagi,1,1
1731,kurang,1,1
1732,"Untuk layanan Pusat bahasa, merupakan layanan favorit :)",0,0
1733,,0,0
1734,,1,1
1735,"tidak ada saran, karena saya tidak mengikuti layanan pusat bahasa",1,0
1736,tingkatkan,0,0
1737,"sudah cukup baik dalam proses pelayanan pusat bahasa, dan memuaskan",1,1
1738,",",1,1
1739,masih oke,1,1
1740,Harus ramah,1,0
1741,null,1,1
1742,-,1,1
1743,Pas,1,1
1744,kh,1,1
1745,Makin ditingkatkan,1,1
1746,Supaya pihak kampus dapat meningkatkan tingkat pelayanan pusat bahasa lebih baik lagi.,0,0
1747,sudah baik.,1,1
1748,butuh native speaker,1,1
1749,ruangan pusat bahasa perlu diperluas,0,0
1750,Bagus,1,1
1751,very satisfied,0,0
1752,hhihih,1,1
1753,dalam pusat bahasa diperlukan pembimbing yang aktif pula dalam layanan pusat bahasa,1,1
1754,-,1,1
1755,Cukup baik,0,0
1756,sudah bagus,1,1
1757,Oke,1,1
1758,Sudah baik,0,0
1759,Semoga pusat bahasa lebih bagus lagi,1,1
1760,O,1,0
1761,.,1,1
1762,lebih ditingkatkan,1,1
1763,Tidak ada,1,1
1764,Tingkatkan,0,0
1765,Baik,0,0
1766,Semoga semakin baik,0,0
1767,sudah bagus,1,1
1768,Kurang ramah,0,0
1769,,0,0
1770,-,0,0
1771,ditingkatkan menjadi lebih baik lagi,0,0
1772,Asdf,0,0
1773,Lebih baik khususnya pada bagian pelayanan,0,0
1774,tidak ada,1,0
1775,tidak ada,0,0
1776,tidak ada,1,0
1777,"Pelayanan pusat bahasa lebih memperhatikan tentang proses legalisir,karena ada beberapa mahasiswa yang telah mengajukan legalisir namun sudah 3 minggu belum terselesaikan dan pihak pelayanan tidak mau tau tentang itu",1,0
1778,semoga kedepan bisa lebih baik lagi,1,1
1779,Pertahankan dan ditingkatkan lagi,1,1
1780,tidak ada saran,0,0
1781,sarannya supaya dalam memberikan informasi terkait jadwal lebih ditingkatkan kembali.,0,0
1782,tingkatkan,0,0
1783,tingkatkan,1,1
1784,Tingkatkan lagi,1,1
1785,lebih ditingkatkan,1,1
1786,lumayan,1,1
1787,seharusnya bisa memilih jadwal sendiri karena suka bentrok,0,0
1788,Ga,0,0
1789,diadakan test toefl gratis sebagai prediksi skor mahasiswa,1,1
1790,lebih semangat membina dan melayani mahasiswa,0,0
1791,"Sudah bagus, lanjutkan",1,1
1792,-,0,0
1793,Lebih di tingkat kan,1,1
1794,lebih ditingkatkan,0,0
1795,belum,1,1
1796,dalam tes ecct dan eprt ruangan yang di gunakan sudah cukup baik..,1,1
1797,Tidak ada,1,1
1798,baik sudah snagat baik,1,1
1799,sangat baik,1,1
1800,"walau saya belum mengikuti layanan yang Pusat Bahasa berikan, tapi saya berharap agar lebih ditingkatkan lagi",1,1
1801,sudah baik tetapi harus lebih ditingkatkan lagi agar menjadi lebih baik untuk kedepannya,1,1
1802,-,1,1
1803,tingkatkan lagi,1,1
1804,cukup puas,1,1
1805,terus perbaiki kualitas,1,1
1806,tidak ada,1,1
1807,kurang terdengar ada nya layanan pusat bahasa,0,0
1808,"saya belum mengikuti les, jadi saya tidak tahu.",1,1
1809,Buat Parkiran khusus mahasiswa FEB,0,0
1810,cukup,1,1
1811,Cukup baik,0,0
1812,baik,1,1
1813,GOOD,1,1
1814,Cukup baik karena membuat ahasiswa jadi tambah pengetahuan nya,1,1
1815,baik,1,1
1816,lebih baik lagi lah,1,1
1817,cukup,1,1
1818,tidak ada,0,0
1819,lebih baik lagi :),1,1
1820,Harus di tingkatkan lagi agar lebih baik,1,0
1821,sudah berjalan dengan baik,1,1
1822,"dipermudah dalam pendaptaran layanan pusat bahasa, informasi tentang pusat bahasa masih kurang. layanannya ditinggkatnya lagi. seperti jadwal, dll.",1,1
1823,layanan LaC sudah bagus,1,0
1824,diperbaiki lagi kekurangannya,1,1
1825,Pertahankan,1,1
1826,Sudah bagus,1,1
1827,baik,1,1
1828,,1,1
1829,Sudah baik,0,0
1830,lanjutkan!!,1,1
1831,tingkatkan,0,0
1832,Pertahankan yg baik nya.,0,0
1833,mohon dipercepat dalam proses pengambilan nilai dan untuk program ecct maupun eprt,1,1
1834,-,1,1
1835,menjadi perpustakaan yang lebih baik,0,0
1836,kurang ada informasi jelas,1,1
1837,Semoga jauh lebih baik,0,0
1838,saya tidak ikut:),0,0
1839,semoga layanan pusat bahasa di universitas telkom bisa tetap menjadi yang terbaik,0,0
1840,Sudah berjalan dengan baik.,1,0
1841,no suggestion,1,1
1842,Lumayan,0,0
1843,Berikan saran/masukan Saudara/i terkait dengan implementasi layanan di Universitas Telkom dalam bidang Layanan Pusat Bahasa,0,0
1844,I'm sorry but i can't provide any suggestion because i have never accessed the LC's services.,0,0
1845,tingkatkan layanan,1,1
1846,bagus,0,0
1847,Baik,1,1
1848,Lebih ditingkatkan lagi,1,1
1849,sudah cukup baik.,1,1
1850,"sejauh ini masih kondusif, hanya perlu di tingkatkan.",1,1
1851,to be best,0,0
1852,informasi nya tidak menyeluru jadi tidak dsemua oran tau,1,1
1853,pelajaran bahasanya di perbanyak,1,1
1854,sangat baik,0,1
1855,lebih ditingkatkan lagi penyebaran informasinya karena banyak juga mahasiswa yang masa bodoh dengan informasi dari pusat bahasa karena mereka mungin saja tidak tahu informasinya ada dimana,0,0
1856,kurang tahu,1,1
1857,lebih baik lagi kedepanya,1,0
1858,bagus kok,1,0
1859,tingkatkan,1,1
1860,udah bagus,1,1
1861,baik,1,1
1862,tidak ada udah bagus kok,0,0
1863,Bagus,1,1
1864,tingkatkan lagi,0,0
1865,yang baik,1,1
1866,-,1,1
1867,"dari segi layanan sudah baik, mohon untuk ditingkatkan lagi",1,1
1868,Ditingkatkan lagi untuk kedepannya,1,1
1869,--,1,1
1870,waktu bimbingan eprt lebih di perpanjang jangan hanya 10x pertemuan,0,0
1871,sering sering bikin event.,1,0
1872,ok,1,1
1873,sudah cukup bagus.,1,1
1874,untuk layanan pusat bahasa sudah sangat baik,1,1
1875,sebaiknya pelayanannya ditingkatklan lagi kualitasnya,1,1
1876,bagus cukup,1,1
1877,saran saya agar ditingkatkan lagi fasilitas modul yang lebih lengkap dan memadai,1,1
1878,Sudah baik,1,1
1879,ya,1,0
1880,Cukup,0,0
1881,.,1,1
1882,ok,1,1
1883,lebih ditingkat kembali demi kenyamanan mahasiswa,1,1
1884,Pada waktu tes seharusnya jumlah peserta tes tidak hampir satu angkatan sebab itu sangat mengganggu kekondusifan tes bahasa,1,1
1885,saya belum pernah menggunakan layanan ini untuk sekarang,0,0
1886,Layanan pusat bahasa universitas telkom sudah cukup baik,1,1
1887,Cukup memuaskan,1,1
1888,Bagus,1,1
1889,sangat baik,1,1
1890,sudah cukup baik,1,1
1891,sudah baik,1,1
1892,"Untuk  LAC, jika mendapatkan nilai tambahan dari LAC bagusnya nilai tambahan tersebut di sama ratakan, tidak harus sesuai dengan harga les nya.",1,1
1893,lebih di tingkatkan,0,0
1894,lebih baik,1,1
1895,-,0,0
1896,cukup puas,0,0
1897,tidak ada,0,0
1898,lebih baik lagi,1,0
1899,mantap,0,0
1900,The teachers are quite satisfying,1,1
1901,baik,1,0
1902,LEBIH BAIK LAGI,0,0
1903,"Bagus, Memuaskan",0,0
1904,sudah cukup baik,1,1
1905,Sudah baik,0,0
1906,baagus tingkatkan,1,1
1907,cukup memuaskan,1,1
1908,tingkatkan pelayanan dan fasilitas,0,0
1909,Mohon ditingkatkan,1,0
1910,Kedepannya lebih baik lagi,1,0
1911,di buka untuk ajaran bahasa asing selain bahasa inggris,1,1
1912,tingkatkan,1,1
1913,-,1,1
1914,Penyebaran informasi pada sosial media mengenai jadwal/penggunaan fasilitas pada pusat bahasa,1,1
1915,Sangat kurang. Sosialisasi untuk tes EPRT gratisnya untuk mahasiswa yang sedang menghadapi TAnya kurang sounding.,0,0
1916,"Dont have a problem with LC services, you already provide us some courses and didnt disturb our class, so thank you. I finally can enjoy it :)",1,1
1917,,1,1
1918,sem oga dapat lebih baik lagi kedepannya,1,1
1919,tidak ada,0,0
1920,sangat baik dan di perkembangkan,1,1
1921,terus berkembang di pusat bahasa,0,1
1922,Layanan pusat bahasa jangan judes,1,1
1923,sarannya pusat bahasa memberikan info jadwal-jadwal di igrasias,1,1
1924,tidak mempunyai saran karna sudah baik dan cukup puas,1,1
1925,bagus,1,1
1926,-,1,1
1927,the good service,1,1
1928,"untuk kedepannya, kami berharap layanan idang pusat bahasa makin terus baik dan maju.",1,1
1929,Sudah bagus juga,1,1
1930,tidak pernah ikut,0,0
1931,Sudah bagus,0,0
1932,tingkatkan kembali,1,1
1933,puas,1,1
1934,pusat bahasa pakai ac akan lebih baik.,1,0
1935,Layanan pusat bahasa sudah baiklah pelayanannya.,1,1
1936,sudah baik,1,1
1937,-,1,1
1938,semua layanan sudah mencukupi,1,1
1939,it's very good. because it can help me,0,0
1940,.,1,1
1941,.,1,1
1942,-,0,0
1943,Perbaiki lah,1,1
1944,tingkatkan,1,1
1945,wowow,1,1
1946,suudah cukup baik,1,1
1947,semoga lebih banyak bahasa yang di ajarkan,0,0
1948,lumayan,0,0
1949,.,0,0
1950,No comment,1,1
1951,baik,1,1
1952,tingkatkan,0,0
1953,sudah bagus,1,0
1954,kerenn,0,0
1955,lebih ditingkatkan,1,0
1956,Cukup baik,1,1
1957,sudah baik,1,0
1958,Cukup respon,1,1
1959,tidak ada,1,1
1960,kurang,0,0
1961,"sudah baik, ditingkatkan lagi saja",0,0
1962,tingkatkan lagi,1,1
1963,good,1,1
1964,,0,0
1965,pusat bahasa jgn terlalu fokus di tingkat 1,1,1
1966,harus lebih cepat dalam pelayanan,0,0
1967,untuk sertifikat agar keluar tepat waktu dengan waktu yang dijanjikan,1,1
1968,Tingkatkan lagi pelayanan nya,1,1
1969,good,0,0
1970,diharapkan dapat selalu meningkatkan layanan,1,1
1971,Baik,1,1
1972,Baik,0,0
1973,semoga lebih baik lagi,1,1
1974,"ngga tau , ngga ada sosialisai yg aik",1,1
1975,sudah cukup baik,1,1
1976,best,1,1
1977,lebih ditingkatkan lagi,0,0
1978,layanan yang diberikan sudah baik,1,1
1979,lebih ditingkatkan lagi dalam proses implementasi layanan tel-u di bidang layanan pusat bahasa,1,1
1980,sudah baik,1,1
1981,semoga semakin bagus kedepannya,0,0
1982,lebih ditingkatkan lagi layanan pusat bahasa,1,1
1983,overall is good,1,1
1984,sudah cukup puas,1,1
1985,ditingkatkan lagi,1,1
1986,-,1,1
1987,Sudah baik,0,0
1988,"Pelayanan sudah cukup baik, modul yg di berikan sudah cukup bagus",0,0
1989,sudah baik,1,1
1990,Permudah system agar Mahasiswa/Dosen/Pengurus tidak kerepotan dan terjadi lempar sana sini,1,1
1991,,1,1
1992,good,1,1
1993,good,1,1
1994,kurang informasi,1,1
1995,Tidak ada,1,1
1996,-,1,1
1997,-,0,0
